order_id,order_item_id,customer_id,product_id,campaign_id,channel_id,platform_id,date,customer_name,email,customer_type,country,product_name,category,item_price,quantity,channel_name,platform_name,impressions,spend,clicks,orders,revenue
ORDR28056,ORDR0073796-0763,CUST87446,PROD08964,CMP32378,CHNL_03,PLT4,2025-06-02,Kevin Rios,Kevin@example.com,low_volume_buyer,Mauritania,FreePrints Matte Photo Print,Photo Prints,5.13,51,Email,Mailchimp,12,25.14,88,14,261.63
ORDR84662,ORDR0073796-0764,CUST05464,PROD54965,CMP33290,CHNL_02,PLT1,2024-10-20,Frederick Williams,Frederick@example.com,low_volume_buyer,Mongolia,Personalized Children’s Storybook,Books,45.24,56,Paid_Search,Google Ads,19,61.44,83,31,2533.44
ORDR51246,ORDR0073796-0765,CUST47100,PROD63229,CMP16993,CHNL_01,PLT2,2024-07-05,Timothy Austin,Timothy@example.com,medium_volume_buyer,Finland,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Social,Facebook Ads,15,36.62,60,41,15595.2
ORDR71311,ORDR0073796-0766,CUST80329,PROD22954,CMP16050,CHNL_03,PLT4,2024-12-17,Joseph Cabrera,Joseph@example.com,medium_volume_buyer,Liechtenstein,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Email,Mailchimp,19,25.49,75,24,5920.74
ORDR39015,ORDR0073796-0767,CUST99045,PROD42071,CMP97785,CHNL_03,PLT4,2024-02-13,Taylor Harris,Taylor@example.com,low_volume_buyer,Mongolia,Thank You Card with Photo,Greeting Cards,47.37,29,Email,Mailchimp,6,14.21,94,14,1373.73
ORDR82202,ORDR0073796-0768,CUST50554,PROD77492,CMP77187,CHNL_01,PLT2,2024-11-29,Tara Keller,Tara@example.com,high_volume_buyer,Colombia,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Social,Facebook Ads,6,29.22,108,18,22398.7
ORDR24092,ORDR0073796-0769,CUST27882,PROD10448,CMP39994,CHNL_03,PLT4,2025-10-06,Christina Garner,Christina@example.com,medium_volume_buyer,Tanzania,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Email,Mailchimp,6,28.43,34,29,15595.2
ORDR60113,ORDR0073796-0770,CUST95434,PROD63229,CMP85773,CHNL_02,PLT1,2025-11-03,Richard Dawson,Richard@example.com,medium_volume_buyer,Malaysia,Personalized Business Card,Business Cards,35.43,137,Paid_Search,Google Ads,8,62.06,59,26,4853.91
ORDR83994,ORDR0073796-0771,CUST80382,PROD08964,CMP41274,CHNL_01,PLT2,2024-05-06,Jeffrey Moran,Jeffrey@example.com,low_volume_buyer,Pakistan,Personalized Cutting Board,Kitchenware,110.28,74,Social,Facebook Ads,23,82.08,46,31,8160.72
ORDR28055,ORDR0073796-0772,CUST18116,PROD22954,CMP75747,CHNL_01,PLT2,2025-03-03,Jacob Moore,Jacob@example.com,top_buyer_vip,Grenada,Custom Coffee Mug,Drinkware,119.91,224,Social,Facebook Ads,14,45.57,50,43,26859.84
ORDR94172,ORDR0073796-0773,CUST26891,PROD96371,CMP59525,CHNL_02,PLT1,2024-05-06,Kenneth Brown,Kenneth@example.com,top_buyer_vip,Chad,Custom Coffee Mug,Drinkware,119.91,224,Paid_Search,Google Ads,24,66.43,98,25,26859.84
ORDR51602,ORDR0073796-0774,CUST78377,PROD81247,CMP03763,CHNL_01,PLT2,2024-12-26,Jeffrey Avila,Jeffrey@example.com,low_volume_buyer,Cook Islands,Thank You Card with Photo,Greeting Cards,47.37,29,Social,Facebook Ads,14,58.68,90,43,1373.73
ORDR32614,ORDR0073796-0775,CUST21585,PROD97771,CMP85951,CHNL_02,PLT1,2025-08-21,Jill Wright,Jill@example.com,low_volume_buyer,Cocos (Keeling) Islands,Thank You Card with Photo,Greeting Cards,47.37,29,Paid_Search,Google Ads,15,115.8,30,48,1373.73
ORDR42995,ORDR0073796-0776,CUST51889,PROD10448,CMP18834,CHNL_03,PLT4,2025-01-11,Sandra Moreno,Sandra@example.com,low_volume_buyer,Greenland,FreePrints Matte Photo Print,Photo Prints,5.13,51,Email,Mailchimp,19,5.69,48,26,261.63
ORDR96734,ORDR0073796-0777,CUST95218,PROD28949,CMP61653,CHNL_03,PLT4,2024-04-29,Brittney Miller,Brittney@example.com,top_buyer_vip,Iran,Personalized Holiday Greeting Card,Greeting Cards,90.0,271,Email,Mailchimp,29,25.52,105,15,24390.0
ORDR52576,ORDR0073796-0778,CUST43231,PROD74003,CMP48204,CHNL_03,PLT4,2025-11-30,Michael Young,Michael@example.com,top_buyer_vip,Niger,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,6,29.71,73,26,11506.35
ORDR46305,ORDR0073796-0779,CUST51278,PROD54965,CMP39179,CHNL_03,PLT4,2024-06-13,Justin Norton,Justin@example.com,high_volume_buyer,Chile,Custom Tote Bag,Accessories,89.21,171,Email,Mailchimp,28,20.16,106,17,15254.91
ORDR39522,ORDR0073796-0780,CUST02665,PROD22954,CMP70650,CHNL_02,PLT1,2025-01-05,Jennifer Campbell,Jennifer@example.com,medium_volume_buyer,Eritrea,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,28,61.98,110,37,15595.2
ORDR24387,ORDR0073796-0781,CUST37811,PROD81247,CMP02594,CHNL_03,PLT4,2025-10-17,Crystal Goodwin,Crystal@example.com,top_buyer_vip,Dominican Republic,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,16,18.45,109,44,11506.35
ORDR36797,ORDR0073796-0782,CUST21906,PROD77492,CMP75321,CHNL_02,PLT1,2024-01-02,Stephen Rodgers,Stephen@example.com,top_buyer_vip,Seychelles,Personalized Photo Mug,Drinkware,109.64,256,Paid_Search,Google Ads,26,88.45,119,40,28067.84
ORDR70163,ORDR0073796-0783,CUST89611,PROD85752,CMP34035,CHNL_03,PLT4,2024-07-21,Stacey Barnett,Stacey@example.com,low_volume_buyer,Aruba,Personalized Hoodie,Apparel,94.28,29,Email,Mailchimp,14,19.23,96,34,2734.12
ORDR22069,ORDR0073796-0784,CUST92901,PROD85752,CMP08293,CHNL_03,PLT4,2023-12-28,Kimberly Moreno,Kimberly@example.com,low_volume_buyer,Oman,FreePrints Wall Calendar,Calendars,52.95,40,Email,Mailchimp,20,18.68,65,14,2118.0
ORDR78454,ORDR0073796-0785,CUST75766,PROD05310,CMP30651,CHNL_01,PLT2,2025-06-21,Alexandra Hanson,Alexandra@example.com,low_volume_buyer,Russian Federation,Personalized Children’s Storybook,Books,45.24,56,Social,Facebook Ads,9,81.03,80,25,2533.44
ORDR50861,ORDR0073796-0786,CUST12052,PROD97771,CMP47881,CHNL_01,PLT2,2024-02-15,Mrs. Rachael Woodward,Mrs.@example.com,top_buyer_vip,Brunei Darussalam,Personalized Photo Mug,Drinkware,109.64,256,Social,Facebook Ads,8,74.45,34,31,28067.84
ORDR99729,ORDR0073796-0787,CUST30295,PROD81717,CMP90473,CHNL_03,PLT4,2025-04-05,Jennifer Castillo,Jennifer@example.com,low_volume_buyer,Western Sahara,Personalized Phone Case,Accessories,27.67,62,Email,Mailchimp,24,6.84,43,49,1715.54
ORDR68943,ORDR0073796-0788,CUST11123,PROD97771,CMP60963,CHNL_02,PLT1,2025-12-19,Patricia Douglas,Patricia@example.com,low_volume_buyer,Cyprus,Personalized Children’s Storybook,Books,45.24,56,Paid_Search,Google Ads,16,54.51,53,45,2533.44
ORDR47931,ORDR0073796-0789,CUST06692,PROD12253,CMP81831,CHNL_03,PLT4,2025-03-10,Mr. Benjamin Sanchez,Mr.@example.com,low_volume_buyer,Guatemala,FreePrints Matte Photo Print,Photo Prints,5.13,51,Email,Mailchimp,17,17.89,52,28,261.63
ORDR19048,ORDR0073796-0790,CUST51700,PROD09824,CMP21802,CHNL_02,PLT1,2024-11-22,Gabriel Williams,Gabriel@example.com,top_buyer_vip,Chile,FreePrints Square Photo Print,Photo Prints,113.85,262,Paid_Search,Google Ads,26,83.78,32,33,29828.7
ORDR40989,ORDR0073796-0791,CUST19191,PROD28949,CMP58174,CHNL_02,PLT1,2024-03-07,Brittany Lawrence,Brittany@example.com,medium_volume_buyer,Albania,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Paid_Search,Google Ads,17,49.93,46,19,11706.88
ORDR35769,ORDR0073796-0792,CUST73763,PROD99201,CMP34297,CHNL_03,PLT4,2024-02-27,Ana Stevens,Ana@example.com,low_volume_buyer,Korea,Thank You Card with Photo,Greeting Cards,47.37,29,Email,Mailchimp,10,10.23,119,12,1373.73
ORDR13265,ORDR0073796-0793,CUST70235,PROD50265,CMP66503,CHNL_02,PLT1,2024-06-02,Ms. Deborah Sandoval DVM,Ms.@example.com,low_volume_buyer,Zambia,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,5,80.28,85,32,4616.52
ORDR24556,ORDR0073796-0794,CUST20044,PROD77492,CMP92935,CHNL_03,PLT4,2025-09-25,Erika Maxwell,Erika@example.com,high_volume_buyer,Faroe Islands,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Email,Mailchimp,6,11.29,30,30,22398.7
ORDR19531,ORDR0073796-0795,CUST32293,PROD12253,CMP23691,CHNL_01,PLT2,2025-06-13,Andrew Jackson,Andrew@example.com,low_volume_buyer,Lebanon,Personalized Cutting Board,Kitchenware,110.28,74,Social,Facebook Ads,14,36.35,76,38,8160.72
ORDR00540,ORDR0073796-0796,CUST78020,PROD81717,CMP54086,CHNL_02,PLT1,2024-01-25,Daniel Bridges,Daniel@example.com,low_volume_buyer,Croatia,Thank You Card with Photo,Greeting Cards,47.37,29,Paid_Search,Google Ads,27,62.86,105,18,1373.73
ORDR76816,ORDR0073796-0797,CUST91095,PROD28949,CMP19191,CHNL_02,PLT1,2023-12-27,Andrew Curtis,Andrew@example.com,high_volume_buyer,Uzbekistan,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Paid_Search,Google Ads,9,43.14,112,27,20824.0
ORDR54485,ORDR0073796-0798,CUST19344,PROD63229,CMP29536,CHNL_03,PLT4,2025-01-04,Jennifer Jones,Jennifer@example.com,low_volume_buyer,Cayman Islands,Personalized Birthday Storybook,Books,126.75,62,Email,Mailchimp,26,8.13,62,41,7858.5
ORDR95653,ORDR0073796-0799,CUST41696,PROD28949,CMP85577,CHNL_01,PLT2,2025-08-03,Dana Garcia,Dana@example.com,top_buyer_vip,Madagascar,Custom Printed T-Shirt,Apparel,48.55,237,Social,Facebook Ads,5,68.37,115,36,11506.35
ORDR35542,ORDR0073796-0800,CUST86665,PROD74003,CMP88062,CHNL_01,PLT2,2024-08-14,Gabriel Valdez,Gabriel@example.com,medium_volume_buyer,New Caledonia,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Social,Facebook Ads,15,25.26,50,29,15595.2
ORDR51283,ORDR0073796-0801,CUST24060,PROD77978,CMP21832,CHNL_01,PLT2,2024-06-14,Melissa Webb,Melissa@example.com,low_volume_buyer,Sweden,FreePrints Matte Photo Print,Photo Prints,5.13,51,Social,Facebook Ads,17,76.51,65,39,261.63
ORDR73392,ORDR0073796-0802,CUST31355,PROD97771,CMP44022,CHNL_02,PLT1,2025-02-21,Joshua Fernandez,Joshua@example.com,medium_volume_buyer,Iraq,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,26,97.02,60,41,15595.2
ORDR16958,ORDR0073796-0803,CUST82276,PROD74003,CMP56051,CHNL_02,PLT1,2025-09-11,Cody Bush,Cody@example.com,low_volume_buyer,Indonesia,FreePrints Wall Calendar,Calendars,52.95,40,Paid_Search,Google Ads,14,115.12,40,21,2118.0
ORDR13811,ORDR0073796-0804,CUST43798,PROD67270,CMP83140,CHNL_02,PLT1,2025-07-21,Shannon Everett,Shannon@example.com,ultra_vip_elite,Heard Island and McDonald Islands,Custom Photo Pillow,Home Decor,129.05,293,Paid_Search,Google Ads,15,51.67,61,25,37811.65
ORDR54914,ORDR0073796-0805,CUST41043,PROD08964,CMP91307,CHNL_01,PLT2,2024-05-16,Susan Ford,Susan@example.com,top_buyer_vip,Romania,Birth Announcement Card,Greeting Cards,30.74,250,Social,Facebook Ads,16,42.44,61,38,7685.0
ORDR45166,ORDR0073796-0806,CUST22911,PROD63229,CMP95059,CHNL_03,PLT4,2025-07-13,Patricia Romero,Patricia@example.com,low_volume_buyer,Sudan,Personalized Photo Blanket,Home Decor,136.72,53,Email,Mailchimp,18,13.19,71,43,7246.16
ORDR91989,ORDR0073796-0807,CUST71338,PROD28490,CMP55679,CHNL_01,PLT2,2023-12-26,Randy Ward,Randy@example.com,medium_volume_buyer,Kyrgyz Republic,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Social,Facebook Ads,18,71.15,113,18,15595.2
ORDR23461,ORDR0073796-0808,CUST54532,PROD34046,CMP07858,CHNL_03,PLT4,2024-04-25,Jennifer Diaz,Jennifer@example.com,low_volume_buyer,Andorra,Personalized Children’s Storybook,Books,45.24,56,Email,Mailchimp,13,10.44,83,24,2533.44
ORDR57222,ORDR0073796-0809,CUST07568,PROD96371,CMP25693,CHNL_02,PLT1,2025-12-20,Aaron Hudson,Aaron@example.com,low_volume_buyer,Northern Mariana Islands,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,21,60.71,64,18,4616.52
ORDR69262,ORDR0073796-0810,CUST15054,PROD28037,CMP35470,CHNL_01,PLT2,2024-10-29,Dawn Ruiz,Dawn@example.com,medium_volume_buyer,Senegal,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Social,Facebook Ads,14,37.89,94,48,11706.88
ORDR69849,ORDR0073796-0811,CUST10427,PROD96371,CMP44240,CHNL_02,PLT1,2025-04-22,George Maynard,George@example.com,low_volume_buyer,Jordan,FreePrints Wall Calendar,Calendars,52.95,40,Paid_Search,Google Ads,9,61.29,116,33,2118.0
ORDR56037,ORDR0073796-0812,CUST56456,PROD10448,CMP39979,CHNL_03,PLT4,2025-06-22,Ruth Johnson,Ruth@example.com,low_volume_buyer,Sri Lanka,FreePrints Layflat Photobook,Photobooks,67.89,68,Email,Mailchimp,7,16.96,53,25,4616.52
ORDR67590,ORDR0073796-0813,CUST81170,PROD05310,CMP47535,CHNL_02,PLT1,2025-07-12,Eric Bailey,Eric@example.com,low_volume_buyer,Kiribati,FreePrints Wall Calendar,Calendars,52.95,40,Paid_Search,Google Ads,21,52.23,48,18,2118.0
ORDR84239,ORDR0073796-0814,CUST15571,PROD09824,CMP68469,CHNL_02,PLT1,2025-08-29,Tina Moore,Tina@example.com,low_volume_buyer,Aruba,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,14,112.94,90,34,4616.52
ORDR20631,ORDR0073796-0815,CUST38792,PROD99201,CMP86100,CHNL_03,PLT4,2024-04-07,Melanie Johnston,Melanie@example.com,ultra_vip_elite,Angola,FreePrints Mini Photobook,Photobooks,24.55,288,Email,Mailchimp,30,5.71,34,37,7070.4
ORDR90399,ORDR0073796-0816,CUST17838,PROD77608,CMP82938,CHNL_03,PLT4,2025-11-15,Jennifer Sanchez,Jennifer@example.com,low_volume_buyer,Senegal,Personalized Children’s Storybook,Books,45.24,56,Email,Mailchimp,24,15.55,110,12,2533.44
ORDR16024,ORDR0073796-0817,CUST34122,PROD74003,CMP46063,CHNL_02,PLT1,2025-08-20,Maria Craig,Maria@example.com,top_buyer_vip,British Virgin Islands,Custom Printed T-Shirt,Apparel,48.55,237,Paid_Search,Google Ads,25,119.92,44,29,11506.35
ORDR83280,ORDR0073796-0818,CUST53016,PROD28490,CMP89512,CHNL_01,PLT2,2025-09-04,John Howard,John@example.com,medium_volume_buyer,Uruguay,Personalized Business Card,Business Cards,35.43,137,Social,Facebook Ads,7,78.8,58,49,4853.91
ORDR55304,ORDR0073796-0819,CUST58513,PROD05310,CMP02938,CHNL_01,PLT2,2024-02-13,Rebecca Bates,Rebecca@example.com,low_volume_buyer,Netherlands Antilles,FreePrints Wall Calendar,Calendars,52.95,40,Social,Facebook Ads,11,59.82,50,34,2118.0
ORDR76946,ORDR0073796-0820,CUST57998,PROD54965,CMP56145,CHNL_02,PLT1,2024-01-29,Joshua Russell,Joshua@example.com,low_volume_buyer,Czech Republic,Personalized Birthday Storybook,Books,126.75,62,Paid_Search,Google Ads,9,103.62,108,17,7858.5
ORDR85319,ORDR0073796-0821,CUST97954,PROD54965,CMP51630,CHNL_01,PLT2,2024-01-31,Heidi Dunn,Heidi@example.com,low_volume_buyer,Belize,FreePrints Wall Calendar,Calendars,52.95,40,Social,Facebook Ads,22,80.94,73,50,2118.0
ORDR89884,ORDR0073796-0822,CUST25868,PROD81717,CMP18941,CHNL_02,PLT1,2025-06-23,Adrian White,Adrian@example.com,medium_volume_buyer,United States Minor Outlying Islands,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Paid_Search,Google Ads,27,49.42,79,12,5920.74
ORDR44135,ORDR0073796-0823,CUST46175,PROD28949,CMP94308,CHNL_02,PLT1,2024-02-09,Amy Powell,Amy@example.com,medium_volume_buyer,United Kingdom,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,25,99.16,112,48,15595.2
ORDR46680,ORDR0073796-0824,CUST29376,PROD97771,CMP08665,CHNL_02,PLT1,2024-05-25,Ronald Lewis,Ronald@example.com,medium_volume_buyer,San Marino,FreePrints Softcover Photobook,Photobooks,91.41,91,Paid_Search,Google Ads,19,66.83,54,43,8318.31
ORDR63477,ORDR0073796-0825,CUST94380,PROD05310,CMP66085,CHNL_03,PLT4,2025-08-27,Tina Lewis,Tina@example.com,medium_volume_buyer,Martinique,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Email,Mailchimp,7,15.61,68,15,15595.2
ORDR96738,ORDR0073796-0826,CUST86543,PROD85752,CMP31207,CHNL_03,PLT4,2025-11-19,Kyle Butler,Kyle@example.com,medium_volume_buyer,Montenegro,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Email,Mailchimp,12,12.06,55,31,15595.2
ORDR05231,ORDR0073796-0827,CUST78359,PROD81717,CMP37207,CHNL_03,PLT4,2024-08-19,Jaime Miranda,Jaime@example.com,low_volume_buyer,Turks and Caicos Islands,Personalized Birthday Storybook,Books,126.75,62,Email,Mailchimp,20,18.42,100,44,7858.5
ORDR46375,ORDR0073796-0828,CUST72871,PROD67270,CMP39416,CHNL_03,PLT4,2025-04-24,David Powell,David@example.com,medium_volume_buyer,Korea,Personalized Business Card,Business Cards,35.43,137,Email,Mailchimp,24,21.35,36,36,4853.91
ORDR99646,ORDR0073796-0829,CUST53706,PROD62516,CMP02112,CHNL_02,PLT1,2024-04-29,Nicholas Torres,Nicholas@example.com,high_volume_buyer,Malaysia,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Paid_Search,Google Ads,8,50.5,76,42,22398.7
ORDR12836,ORDR0073796-0830,CUST08577,PROD81717,CMP80777,CHNL_01,PLT2,2024-08-21,Stephanie Porter,Stephanie@example.com,top_buyer_vip,Montserrat,Personalized Photo Mug,Drinkware,109.64,256,Social,Facebook Ads,28,83.78,97,49,28067.84
ORDR54847,ORDR0073796-0831,CUST28898,PROD28949,CMP22450,CHNL_02,PLT1,2024-09-03,Daisy Chen,Daisy@example.com,top_buyer_vip,Azerbaijan,Personalized Photo Mug,Drinkware,109.64,256,Paid_Search,Google Ads,11,43.09,38,42,28067.84
ORDR28882,ORDR0073796-0832,CUST88927,PROD16491,CMP67994,CHNL_01,PLT2,2025-02-02,Mrs. Jessica Cunningham,Mrs.@example.com,low_volume_buyer,United States Virgin Islands,FreePrints Wall Calendar,Calendars,52.95,40,Social,Facebook Ads,28,62.2,54,39,2118.0
ORDR87209,ORDR0073796-0833,CUST76981,PROD09824,CMP90528,CHNL_03,PLT4,2024-05-26,Hunter Burns,Hunter@example.com,low_volume_buyer,Colombia,FreePrints Wall Calendar,Calendars,52.95,40,Email,Mailchimp,14,28.37,41,43,2118.0
ORDR27899,ORDR0073796-0834,CUST27087,PROD09824,CMP58293,CHNL_01,PLT2,2025-03-06,William Moon,William@example.com,top_buyer_vip,Dominican Republic,Custom Coffee Mug,Drinkware,119.91,224,Social,Facebook Ads,24,78.67,35,45,26859.84
ORDR18273,ORDR0073796-0835,CUST95715,PROD12253,CMP39762,CHNL_01,PLT2,2024-07-08,Julie Ballard,Julie@example.com,low_volume_buyer,Ireland,FreePrints Layflat Photobook,Photobooks,67.89,68,Social,Facebook Ads,10,31.87,89,47,4616.52
ORDR44256,ORDR0073796-0836,CUST70764,PROD54965,CMP70892,CHNL_02,PLT1,2024-04-18,Jennifer Griffith,Jennifer@example.com,top_buyer_vip,Bouvet Island (Bouvetoya),Birth Announcement Card,Greeting Cards,30.74,250,Paid_Search,Google Ads,16,114.96,53,45,7685.0
ORDR83853,ORDR0073796-0837,CUST30134,PROD42071,CMP93659,CHNL_01,PLT2,2025-11-17,Matthew Callahan Jr.,Matthew@example.com,low_volume_buyer,Bahrain,Personalized Photo Blanket,Home Decor,136.72,53,Social,Facebook Ads,6,60.74,109,38,7246.16
ORDR45809,ORDR0073796-0838,CUST45456,PROD34046,CMP27702,CHNL_02,PLT1,2025-03-26,Dana Jennings,Dana@example.com,top_buyer_vip,Marshall Islands,Birth Announcement Card,Greeting Cards,30.74,250,Paid_Search,Google Ads,22,65.38,71,40,7685.0
ORDR54320,ORDR0073796-0839,CUST62679,PROD28037,CMP07837,CHNL_03,PLT4,2024-02-02,Eric Winters,Eric@example.com,low_volume_buyer,Ecuador,Custom Name Puzzle Book,Books,107.21,57,Email,Mailchimp,9,8.23,58,38,6110.97
ORDR98881,ORDR0073796-0840,CUST26749,PROD42071,CMP59313,CHNL_02,PLT1,2025-06-27,Zoe Bowers,Zoe@example.com,medium_volume_buyer,Dominica,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,11,84.63,83,49,15595.2
ORDR45812,ORDR0073796-0841,CUST85325,PROD97771,CMP47934,CHNL_02,PLT1,2025-10-04,Mario Mendoza,Mario@example.com,low_volume_buyer,North Macedonia,Custom Name Puzzle Book,Books,107.21,57,Paid_Search,Google Ads,21,77.17,90,34,6110.97
ORDR03318,ORDR0073796-0842,CUST47408,PROD96371,CMP58833,CHNL_03,PLT4,2024-06-20,Aaron Harper,Aaron@example.com,low_volume_buyer,Svalbard & Jan Mayen Islands,Personalized Phone Case,Accessories,27.67,62,Email,Mailchimp,16,20.56,46,19,1715.54
ORDR87245,ORDR0073796-0843,CUST85134,PROD50265,CMP56440,CHNL_02,PLT1,2025-04-02,Marc Wilson,Marc@example.com,medium_volume_buyer,Nepal,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,23,49.77,108,17,15595.2
ORDR94668,ORDR0073796-0844,CUST07576,PROD05310,CMP50924,CHNL_01,PLT2,2025-05-08,Gary Martinez,Gary@example.com,low_volume_buyer,Kiribati,Thank You Card with Photo,Greeting Cards,47.37,29,Social,Facebook Ads,14,71.76,37,34,1373.73
ORDR72113,ORDR0073796-0845,CUST93247,PROD12253,CMP78718,CHNL_01,PLT2,2024-09-11,Omar Sanders,Omar@example.com,low_volume_buyer,Romania,FreePrints Wall Calendar,Calendars,52.95,40,Social,Facebook Ads,22,66.38,114,25,2118.0
ORDR82003,ORDR0073796-0846,CUST70731,PROD63229,CMP64544,CHNL_01,PLT2,2025-10-30,Shawn Cox,Shawn@example.com,medium_volume_buyer,Central African Republic,FreePrints Softcover Photobook,Photobooks,91.41,91,Social,Facebook Ads,17,37.55,73,12,8318.31
ORDR25767,ORDR0073796-0847,CUST46711,PROD81247,CMP37689,CHNL_02,PLT1,2024-05-01,Mrs. Christine Kline PhD,Mrs.@example.com,low_volume_buyer,Bulgaria,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,28,113.55,94,41,4616.52
ORDR15833,ORDR0073796-0848,CUST62232,PROD28949,CMP22004,CHNL_01,PLT2,2025-08-28,Amanda Jones,Amanda@example.com,top_buyer_vip,Algeria,Birth Announcement Card,Greeting Cards,30.74,250,Social,Facebook Ads,20,74.65,41,30,7685.0
ORDR74637,ORDR0073796-0849,CUST72395,PROD28949,CMP78269,CHNL_03,PLT4,2024-03-26,Raymond Parker,Raymond@example.com,high_volume_buyer,Saudi Arabia,Custom Name Necklace,Jewelry,40.56,216,Email,Mailchimp,7,22.76,86,16,8760.96
ORDR35334,ORDR0073796-0850,CUST19898,PROD81717,CMP44045,CHNL_03,PLT4,2025-07-02,William Jackson,William@example.com,high_volume_buyer,Saint Vincent and the Grenadines,Custom Tote Bag,Accessories,89.21,171,Email,Mailchimp,7,16.99,40,33,15254.91
ORDR61437,ORDR0073796-0851,CUST86464,PROD99201,CMP16896,CHNL_03,PLT4,2024-03-07,Jimmy Valdez,Jimmy@example.com,low_volume_buyer,Azerbaijan,Thank You Card with Photo,Greeting Cards,47.37,29,Email,Mailchimp,7,8.51,42,48,1373.73
ORDR24989,ORDR0073796-0852,CUST51147,PROD67270,CMP40074,CHNL_01,PLT2,2025-08-09,Thomas Davis,Thomas@example.com,high_volume_buyer,Heard Island and McDonald Islands,Custom Name Necklace,Jewelry,40.56,216,Social,Facebook Ads,18,97.46,77,33,8760.96
ORDR72975,ORDR0073796-0853,CUST84408,PROD28820,CMP62758,CHNL_02,PLT1,2024-09-12,Eric Sparks,Eric@example.com,low_volume_buyer,Angola,FreePrints Wall Calendar,Calendars,52.95,40,Paid_Search,Google Ads,28,98.63,99,36,2118.0
ORDR65093,ORDR0073796-0854,CUST02234,PROD81247,CMP62320,CHNL_03,PLT4,2024-01-10,Jason Rice,Jason@example.com,low_volume_buyer,Suriname,Custom Name Puzzle Book,Books,107.21,57,Email,Mailchimp,22,25.22,82,20,6110.97
ORDR33556,ORDR0073796-0855,CUST90775,PROD99201,CMP90154,CHNL_02,PLT1,2025-07-15,Sarah Chambers,Sarah@example.com,low_volume_buyer,Albania,Personalized Cutting Board,Kitchenware,110.28,74,Paid_Search,Google Ads,5,64.43,105,32,8160.72
ORDR89997,ORDR0073796-0856,CUST28627,PROD81247,CMP25689,CHNL_03,PLT4,2024-10-03,Katherine Brown,Katherine@example.com,low_volume_buyer,Turkmenistan,Custom Name Puzzle Book,Books,107.21,57,Email,Mailchimp,16,15.35,73,45,6110.97
ORDR93085,ORDR0073796-0857,CUST26292,PROD68292,CMP45129,CHNL_01,PLT2,2025-06-20,Monica Woodard,Monica@example.com,top_buyer_vip,China,Personalized Photo Mug,Drinkware,109.64,256,Social,Facebook Ads,8,31.16,97,13,28067.84
ORDR52966,ORDR0073796-0858,CUST09054,PROD68292,CMP54685,CHNL_03,PLT4,2025-10-20,Jeremy King,Jeremy@example.com,ultra_vip_elite,Brunei Darussalam,Custom Photo Pillow,Home Decor,129.05,293,Email,Mailchimp,20,7.25,74,15,37811.65
ORDR84102,ORDR0073796-0859,CUST24236,PROD34046,CMP96754,CHNL_02,PLT1,2024-04-09,Mark White,Mark@example.com,low_volume_buyer,Bahrain,FreePrints Matte Photo Print,Photo Prints,5.13,51,Paid_Search,Google Ads,29,114.69,119,14,261.63
ORDR91243,ORDR0073796-0860,CUST98840,PROD16491,CMP62986,CHNL_03,PLT4,2024-10-02,Sandra Martinez,Sandra@example.com,medium_volume_buyer,Zambia,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Email,Mailchimp,7,26.71,62,13,11706.88
ORDR89306,ORDR0073796-0861,CUST05262,PROD68292,CMP34746,CHNL_01,PLT2,2025-10-10,Teresa Mcdaniel,Teresa@example.com,top_buyer_vip,Saint Vincent and the Grenadines,Custom Printed T-Shirt,Apparel,48.55,237,Social,Facebook Ads,14,97.55,40,27,11506.35
